,GrLivArea,SalePrice,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,Baths,Class_1.5story,Class_1story_dev,Class_2story,Class_2story_dev,Class_duplex,Class_split,Lot_Corner,Lot_CulDSac,Lot_FR,Foundation_Concrete,Foundation_Other
158,1392,110000,0,120.0,13560,0,0,0,6,3,1968,1968,1,216.0,3,3,2.0,2.0,0.0,0.0,1392.0,1392.0,4,1,0.0,0,2,1,3,5,2,2,3.0,2.0,2.0,2.0,576.0,3.0,3.0,1,0,0,240,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0
159,1540,115000,0,55.0,7150,0,0,0,4,4,1955,1955,0,0.0,3,3,3.0,3.0,150.0,0.0,1040.0,1190.0,4,1,0.0,0,4,1,2,7,7,0,0.0,1.0,1.0,1.0,352.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,1,0,0,0,0,0,0,0,0,1,0
160,2320,169000,0,0.0,14762,1,0,0,5,6,1948,1950,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,53,2,1,3,7,7,1,3.0,2.0,1.0,2.0,672.0,3.0,3.0,0,120,144,0,0,0,0,0.0,2.0,0,0,1,0,0,0,1,0,0,0,1
161,1312,127000,0,50.0,7500,0,0,0,6,6,1947,1950,0,0.0,3,3,3.0,3.0,0.0,0.0,784.0,784.0,5,1,1.0,0,3,1,3,6,7,0,0.0,1.0,1.0,2.0,649.0,3.0,3.0,1,0,28,0,0,0,0,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0
162,864,58500,0,45.0,8212,0,0,0,3,3,1914,1950,0,0.0,3,2,3.0,2.0,203.0,0.0,661.0,864.0,3,0,1.0,0,2,1,3,5,7,0,0.0,1.0,1.0,1.0,200.0,3.0,2.0,1,0,0,96,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1
163,756,85000,0,94.0,9259,0,0,0,4,4,1927,1950,0,0.0,3,3,2.0,3.0,0.0,0.0,660.0,660.0,3,0,0.0,0,2,1,3,4,7,0,0.0,1.0,1.0,2.0,440.0,3.0,3.0,0,80,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1
164,1224,165000,1,0.0,4500,0,0,0,6,5,1999,1999,1,425.0,3,3,5.0,3.0,883.0,0.0,341.0,1224.0,5,1,0.0,0,2,1,3,5,7,0,0.0,2.0,3.0,2.0,402.0,3.0,3.0,1,0,304,0,0,0,0,0.0,3.0,0,1,0,0,0,0,0,0,1,1,0
165,1294,106250,0,60.0,10800,0,0,0,4,7,1900,2000,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,0,3,2,3,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,220,114,210,0,0,0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,1
166,1686,184000,0,65.0,7800,0,0,0,7,5,2005,2005,0,172.0,4,3,4.0,3.0,0.0,0.0,891.0,891.0,5,1,0.0,0,3,1,4,8,7,0,0.0,2.0,3.0,2.0,462.0,3.0,3.0,1,144,101,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
167,1251,119000,1,50.0,6900,0,0,0,6,7,1938,2000,0,0.0,3,3,4.0,3.0,0.0,0.0,827.0,827.0,4,1,0.0,0,3,1,2,6,7,0,0.0,1.0,1.0,1.0,240.0,2.0,3.0,0,0,0,0,0,0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0
168,2014,275000,0,0.0,15676,1,1,0,8,8,1980,1980,0,115.0,4,4,4.0,4.0,1733.0,92.0,189.0,2014.0,4,1,0.0,0,2,1,4,6,3,2,4.0,2.0,2.0,3.0,864.0,3.0,3.0,1,462,0,0,255,0,0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0
169,988,128500,0,0.0,9945,1,0,0,5,5,1961,1961,1,57.0,3,3,3.0,3.0,827.0,0.0,161.0,988.0,3,1,0.0,0,3,1,3,5,7,0,0.0,1.0,1.0,2.0,572.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
170,1402,229800,1,72.0,8640,0,0,0,7,5,2008,2008,1,0.0,4,3,4.0,3.0,0.0,0.0,1402.0,1402.0,5,1,0.0,0,3,1,4,7,7,0,0.0,2.0,2.0,2.0,625.0,3.0,3.0,1,205,126,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0
171,2497,373000,0,94.0,17778,1,0,0,8,5,1981,1981,1,0.0,4,3,4.0,3.0,1632.0,829.0,0.0,2461.0,4,1,0.0,0,2,1,4,7,7,2,4.0,2.0,2.0,2.0,676.0,3.0,3.0,1,266,0,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0
172,1152,159900,0,0.0,10547,1,0,0,5,5,1978,1978,0,0.0,3,3,4.0,4.0,1152.0,0.0,0.0,1152.0,3,1,0.0,0,2,2,3,6,7,0,0.0,1.0,1.0,1.0,252.0,3.0,2.0,0,0,0,0,0,0,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0
173,1044,139000,0,78.0,10180,1,0,0,5,6,1968,1968,0,0.0,3,3,3.0,3.0,744.0,0.0,168.0,912.0,3,1,0.0,0,3,1,3,5,7,1,2.0,2.0,3.0,2.0,372.0,3.0,3.0,1,200,48,0,0,0,0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0
174,816,130500,0,60.0,6600,0,0,0,5,9,1982,2008,0,0.0,4,4,3.0,3.0,641.0,0.0,175.0,816.0,5,1,0.0,0,3,1,4,5,7,1,5.0,2.0,1.0,1.0,264.0,3.0,3.0,1,0,0,0,0,0,0,3.0,1.5,0,0,0,0,0,0,0,0,0,0,0
175,1321,212000,0,35.0,5118,1,1,0,8,5,1990,1990,0,0.0,4,3,4.0,3.0,926.0,0.0,386.0,1312.0,4,1,0.0,0,1,1,4,4,7,1,3.0,2.0,2.0,2.0,484.0,3.0,3.0,1,0,64,140,0,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0
176,1056,139000,0,70.0,8176,0,0,0,5,6,1958,1992,0,0.0,3,3,3.0,3.0,846.0,0.0,210.0,1056.0,2,1,0.0,0,3,1,3,6,7,0,0.0,2.0,2.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
177,1983,225000,0,0.0,10762,1,0,0,7,5,1999,1999,0,344.0,4,3,4.0,3.0,694.0,0.0,284.0,978.0,5,1,0.0,0,3,1,4,9,7,1,3.0,2.0,3.0,2.0,490.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,1,0,1,0
178,1635,210000,0,70.0,8737,1,1,0,6,7,1923,1950,0,0.0,3,3,4.0,3.0,300.0,0.0,765.0,1065.0,5,1,1.0,0,3,1,3,6,7,1,4.0,1.0,1.0,2.0,440.0,3.0,3.0,1,0,38,0,144,0,0,0.0,1.5,1,0,0,0,0,0,0,0,0,0,1
179,925,117500,0,70.0,9100,0,0,0,5,6,1965,1965,0,0.0,3,3,3.0,3.0,338.0,466.0,121.0,925.0,5,1,0.0,0,2,1,3,5,7,0,0.0,1.0,1.0,1.0,429.0,3.0,3.0,1,0,0,0,0,0,0,2.0,1.5,0,0,0,0,0,0,0,0,0,0,0
180,1857,188900,0,81.0,10530,0,0,0,7,5,1978,1978,0,68.0,3,3,3.0,3.0,0.0,0.0,945.0,945.0,3,1,0.0,0,4,1,3,8,7,1,3.0,2.0,2.0,2.0,482.0,3.0,3.0,1,400,105,0,0,0,0,4.0,2.5,0,0,1,0,0,0,0,0,0,0,0
181,1609,199500,0,70.0,12320,1,1,0,7,7,1932,1990,0,0.0,3,3,3.0,3.0,0.0,0.0,637.0,637.0,5,1,0.0,0,3,1,4,8,7,2,4.0,1.0,1.0,3.0,579.0,3.0,3.0,1,0,0,0,0,104,0,2.0,1.5,0,0,1,0,0,0,0,0,0,0,1
182,1338,213500,0,41.0,4920,0,0,0,8,5,2001,2001,0,0.0,4,3,4.0,3.0,616.0,0.0,722.0,1338.0,5,1,0.0,0,2,1,4,6,7,0,0.0,2.0,3.0,2.0,582.0,3.0,3.0,1,0,0,170,0,0,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0
183,2646,260000,0,90.0,9900,0,1,1,7,5,1993,1993,0,256.0,4,3,4.0,3.0,987.0,0.0,360.0,1347.0,5,1,0.0,0,4,1,4,9,7,1,3.0,2.0,2.0,3.0,656.0,3.0,3.0,1,340,60,144,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
184,1801,289000,0,100.0,15602,1,0,0,7,8,1959,1997,0,0.0,3,3,3.0,3.0,1247.0,0.0,254.0,1501.0,3,1,0.0,0,1,1,3,6,7,2,3.0,2.0,3.0,2.0,484.0,3.0,3.0,1,0,54,0,0,161,0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0
185,1208,206000,0,64.0,6762,0,0,0,7,5,2006,2006,0,24.0,4,3,4.0,3.0,686.0,0.0,501.0,1187.0,5,1,0.0,0,2,1,4,6,7,0,0.0,2.0,2.0,2.0,632.0,3.0,3.0,1,105,61,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
186,1721,174850,0,80.0,9736,0,0,0,6,6,1957,1969,0,289.0,3,3,3.0,3.0,668.0,138.0,525.0,1331.0,4,1,0.0,0,4,1,3,8,7,3,3.0,2.0,1.0,2.0,464.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
187,1792,136000,0,60.0,9000,0,0,0,5,5,1974,1974,0,0.0,3,3,4.0,3.0,0.0,0.0,896.0,896.0,3,1,0.0,0,4,2,3,8,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32,45,0,0,0,0,0.0,3.0,0,0,0,0,1,0,0,0,1,0,0
188,3608,475000,1,90.0,22950,1,0,0,10,9,1892,1993,0,0.0,4,4,3.0,3.0,0.0,0.0,1107.0,1107.0,5,1,0.0,572,4,1,5,12,7,2,3.0,1.0,1.0,3.0,840.0,5.0,3.0,1,0,260,0,0,410,0,4.0,2.5,0,0,1,0,0,0,0,0,0,0,1
189,1725,197000,0,80.0,11584,0,0,0,7,6,1979,1979,1,96.0,3,3,3.0,3.0,315.0,110.0,114.0,539.0,3,1,0.0,0,3,1,3,6,7,1,3.0,2.0,2.0,2.0,550.0,3.0,3.0,1,0,88,216,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,0,0
190,964,137500,0,76.0,8243,1,0,0,5,7,1961,1961,0,56.0,3,4,3.0,3.0,700.0,0.0,264.0,964.0,5,1,0.0,0,3,1,3,5,7,1,2.0,1.0,3.0,2.0,784.0,3.0,3.0,1,170,0,0,0,0,0,4.0,1.0,0,0,0,0,0,0,0,1,0,0,0
191,1208,165000,0,0.0,11250,1,0,0,6,6,1977,1977,0,0.0,4,3,4.0,3.0,767.0,0.0,441.0,1208.0,3,1,0.0,0,3,1,3,6,7,1,3.0,2.0,2.0,2.0,546.0,3.0,3.0,1,198,42,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0
192,2034,130000,0,200.0,43500,0,0,0,3,5,1953,1953,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,0,2,1,3,9,6,0,0.0,1.0,2.0,4.0,1041.0,3.0,3.0,0,483,266,0,0,0,561,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0
193,1989,255000,0,90.0,11367,0,0,0,8,5,2002,2002,0,210.0,4,3,4.0,3.0,932.0,0.0,133.0,1065.0,5,1,0.0,0,3,1,4,7,7,1,4.0,2.0,3.0,2.0,586.0,3.0,3.0,1,199,60,0,0,0,0,0.0,3.5,0,0,1,0,0,0,1,0,0,1,0
194,1040,109500,0,60.0,7200,0,0,0,5,7,1950,1950,1,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.0,0,2,1,3,5,7,0,0.0,1.0,1.0,2.0,625.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
195,1323,122600,1,57.0,9184,0,0,0,5,7,1948,2005,0,0.0,3,3,3.0,3.0,0.0,0.0,780.0,780.0,5,1,0.0,0,3,1,3,6,7,0,0.0,1.0,1.0,2.0,400.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1
196,864,105000,1,60.0,7200,0,0,0,4,5,1950,1950,0,0.0,3,3,3.0,3.0,0.0,0.0,576.0,576.0,5,1,0.0,0,2,1,3,5,7,0,0.0,1.0,2.0,1.0,528.0,3.0,3.0,1,0,0,0,0,115,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
197,1361,89000,1,60.0,5280,0,0,0,4,7,1895,1950,0,0.0,3,3,1.0,2.0,0.0,0.0,173.0,173.0,5,0,0.0,0,2,1,3,6,7,0,0.0,1.0,1.0,1.0,185.0,2.0,3.0,1,0,123,0,0,0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,1
198,960,129000,0,60.0,9873,0,0,0,4,5,1970,1970,0,160.0,3,3,3.0,3.0,789.0,0.0,171.0,960.0,3,0,0.0,0,3,1,3,6,7,0,0.0,1.0,1.0,2.0,576.0,3.0,3.0,1,0,288,0,0,0,0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0
199,1004,149000,0,0.0,11241,1,0,0,6,7,1970,1970,0,180.0,3,3,3.0,3.0,578.0,0.0,426.0,1004.0,5,1,0.0,0,2,1,3,5,7,1,3.0,2.0,3.0,2.0,480.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0
200,1440,182900,0,0.0,12546,1,0,0,6,7,1981,1981,0,310.0,4,4,4.0,3.0,678.0,0.0,762.0,1440.0,5,1,0.0,0,3,1,4,7,7,1,3.0,2.0,3.0,2.0,467.0,3.0,3.0,1,0,0,99,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0
201,833,112000,0,0.0,8780,1,0,0,5,5,1985,1985,0,0.0,3,3,3.0,3.0,625.0,0.0,208.0,833.0,5,1,0.0,0,3,1,3,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0
202,1806,144750,0,76.0,7570,0,0,0,6,5,1964,1964,0,420.0,3,3,3.0,3.0,0.0,0.0,780.0,780.0,3,1,0.0,0,4,1,3,8,7,0,0.0,2.0,1.0,2.0,483.0,3.0,3.0,1,0,55,0,0,0,0,0.0,1.5,0,0,1,0,0,0,1,0,0,0,0
203,864,122000,0,0.0,9079,1,0,0,5,5,1961,1961,0,0.0,3,3,3.0,3.0,864.0,0.0,0.0,864.0,3,1,0.0,0,2,1,3,5,7,0,0.0,2.0,1.0,1.0,440.0,3.0,3.0,1,158,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
204,1802,372000,0,94.0,13615,1,1,1,9,5,2006,2006,1,510.0,5,3,5.0,3.0,0.0,0.0,1802.0,1802.0,5,1,0.0,0,3,1,5,7,7,1,4.0,2.0,3.0,3.0,843.0,3.0,3.0,1,158,105,0,0,0,0,0.0,2.5,0,0,0,0,0,0,1,0,0,1,0
205,2362,312500,1,106.0,8413,1,0,0,8,5,1998,1998,0,0.0,4,4,5.0,3.0,901.0,0.0,319.0,1220.0,5,1,0.0,0,3,1,4,8,7,2,3.0,2.0,2.0,2.0,1105.0,4.0,3.0,1,147,0,36,0,144,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
206,1737,175000,0,75.0,8285,0,0,0,7,5,1992,1992,0,0.0,4,3,4.0,3.0,397.0,0.0,439.0,836.0,4,1,0.0,0,3,1,4,7,7,0,0.0,2.0,3.0,2.0,506.0,3.0,3.0,1,192,85,0,0,0,0,0.0,3.0,0,0,1,0,0,0,1,0,0,1,0
207,1872,241500,0,80.0,10400,0,0,0,7,5,1988,1988,0,102.0,3,3,4.0,3.0,929.0,0.0,916.0,1845.0,4,1,0.0,0,3,1,3,6,7,1,3.0,2.0,3.0,2.0,604.0,3.0,3.0,1,197,39,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0
208,1575,155000,0,75.0,10170,0,0,0,6,6,1951,1951,1,522.0,3,3,3.0,3.0,0.0,0.0,216.0,216.0,3,1,0.0,0,2,1,4,5,7,1,4.0,2.0,1.0,2.0,400.0,3.0,3.0,1,0,0,0,0,0,0,0.0,1.5,0,0,0,0,0,0,1,0,0,0,0
209,1008,131000,0,65.0,6860,1,0,0,5,6,1956,1956,0,54.0,3,3,3.0,3.0,908.0,0.0,100.0,1008.0,5,1,0.0,0,3,1,2,6,7,0,0.0,1.0,1.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
210,2210,117500,1,90.0,9900,0,0,0,6,4,1880,1950,0,0.0,3,3,3.0,3.0,0.0,0.0,1008.0,1008.0,3,1,0.0,0,5,1,2,8,7,0,0.0,1.0,1.0,1.0,205.0,2.0,3.0,0,0,48,0,0,0,0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,1
211,1422,173000,0,79.0,11646,1,0,0,6,5,2005,2006,0,0.0,4,3,4.0,3.0,0.0,0.0,704.0,704.0,5,1,0.0,0,3,1,4,7,7,1,4.0,2.0,3.0,2.0,440.0,3.0,3.0,1,36,28,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
212,2726,350000,0,83.0,10019,1,0,0,8,5,1995,1995,1,397.0,4,3,4.0,3.0,527.0,0.0,815.0,1342.0,5,1,0.0,0,4,1,4,9,7,1,5.0,2.0,2.0,3.0,725.0,3.0,3.0,1,307,169,168,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
213,1290,200000,0,64.0,6762,0,0,0,7,5,2007,2007,0,0.0,4,3,4.0,3.0,902.0,0.0,380.0,1282.0,5,1,0.0,0,2,1,4,6,7,1,4.0,2.0,2.0,2.0,662.0,3.0,3.0,1,168,0,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
214,958,128000,0,0.0,4928,1,0,0,6,5,1976,1976,0,0.0,3,3,4.0,3.0,120.0,0.0,958.0,1078.0,3,1,0.0,0,2,1,3,5,7,1,3.0,2.0,2.0,2.0,440.0,3.0,3.0,1,0,205,0,0,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0
215,1218,113000,1,21.0,1890,0,0,0,6,5,1973,1973,0,285.0,3,3,3.0,3.0,356.0,0.0,316.0,672.0,3,1,0.0,0,3,1,3,7,7,0,0.0,1.0,1.0,1.0,264.0,3.0,3.0,1,144,28,0,0,0,0,0.0,1.5,0,0,0,1,0,0,0,0,0,0,0
216,965,159000,0,82.0,11105,0,0,0,5,5,1996,1996,0,0.0,3,4,4.0,2.0,870.0,0.0,0.0,870.0,4,1,0.0,0,2,1,3,4,7,0,0.0,2.0,1.0,2.0,580.0,4.0,3.0,1,71,0,0,0,0,0,4.0,2.0,0,0,0,0,0,1,1,0,0,1,0
217,914,117250,0,75.0,8050,0,0,0,6,5,2002,2002,0,0.0,3,3,4.0,3.0,475.0,297.0,142.0,914.0,5,1,0.0,0,2,1,4,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0
218,1444,203000,0,65.0,10739,1,0,0,7,5,2002,2001,0,68.0,4,3,4.0,3.0,1259.0,0.0,172.0,1431.0,5,1,0.0,0,3,1,4,6,7,0,0.0,2.0,2.0,2.0,577.0,3.0,3.0,1,144,40,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
219,1308,175000,0,57.0,10021,1,0,0,6,6,1997,2006,0,0.0,3,4,4.0,3.0,539.0,0.0,96.0,635.0,5,1,0.0,0,3,1,4,6,7,0,0.0,2.0,2.0,2.0,497.0,3.0,3.0,1,142,54,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
220,1080,141000,0,63.0,7500,0,0,0,7,5,2004,2005,0,120.0,3,3,4.0,3.0,680.0,0.0,400.0,1080.0,5,1,0.0,0,3,1,4,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0
221,1403,116000,1,60.0,10320,0,1,0,6,7,1915,1965,0,0.0,3,4,3.0,3.0,276.0,262.0,160.0,698.0,5,1,1.0,0,3,1,3,7,7,0,0.0,1.0,1.0,1.0,308.0,3.0,3.0,1,0,0,288,0,0,0,0.0,2.5,0,0,0,0,1,0,0,0,0,0,0
222,1380,154000,0,83.0,10143,0,0,0,6,7,1963,1963,0,295.0,3,3,3.0,3.0,384.0,0.0,996.0,1380.0,2,1,0.0,0,3,1,3,6,7,0,0.0,2.0,1.0,1.0,364.0,3.0,3.0,1,0,0,0,0,216,0,2.0,1.5,0,0,0,0,0,0,0,0,0,0,0
223,1236,149700,1,90.0,7407,0,0,0,6,7,1957,1996,0,0.0,3,3,3.0,3.0,600.0,0.0,312.0,912.0,3,1,1.0,0,2,1,3,6,7,0,0.0,2.0,1.0,2.0,923.0,3.0,3.0,1,0,158,158,0,0,0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0
224,2223,244000,0,95.0,13651,1,0,0,7,6,1973,1973,0,1115.0,3,4,4.0,3.0,1880.0,0.0,343.0,2223.0,5,1,0.0,0,3,1,3,8,7,2,4.0,2.0,3.0,2.0,516.0,3.0,3.0,1,300,0,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0
225,1560,128600,0,70.0,8078,0,0,0,5,5,1958,1958,1,260.0,3,3,3.0,3.0,0.0,0.0,1560.0,1560.0,3,1,0.0,0,4,2,3,8,7,0,0.0,1.0,1.0,2.0,484.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0
226,1456,91500,0,50.0,7585,0,0,0,5,3,1948,1950,0,0.0,3,3,2.0,2.0,0.0,0.0,810.0,810.0,2,1,1.0,0,4,1,3,7,7,1,3.0,1.0,1.0,1.0,280.0,3.0,3.0,0,0,0,0,0,0,0,0.0,2.5,1,0,0,0,0,0,0,0,0,0,0
227,1776,202000,0,54.0,9783,1,0,0,6,5,1996,1996,0,0.0,3,3,4.0,3.0,0.0,0.0,821.0,821.0,4,1,0.0,0,3,1,3,7,7,1,3.0,1.0,3.0,2.0,443.0,3.0,3.0,1,286,116,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
228,1122,147000,1,100.0,12000,0,0,0,5,7,1948,2005,0,0.0,3,3,3.0,3.0,144.0,608.0,172.0,924.0,5,1,0.0,0,2,1,4,6,7,0,0.0,2.0,1.0,2.0,528.0,3.0,3.0,1,0,36,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
229,1578,133000,0,79.0,9490,0,0,0,6,7,1941,1950,0,0.0,3,3,3.0,3.0,403.0,165.0,238.0,806.0,3,1,1.0,0,3,1,2,5,7,2,3.0,2.0,1.0,1.0,240.0,3.0,3.0,1,0,0,32,0,0,0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0
230,1684,266000,0,63.0,8849,1,0,0,9,5,2005,2005,1,616.0,5,3,5.0,3.0,28.0,0.0,1656.0,1684.0,5,1,0.0,0,2,1,5,6,7,1,5.0,2.0,2.0,2.0,564.0,3.0,3.0,1,495,72,0,0,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0
231,874,126500,0,58.0,10172,1,0,0,5,7,1968,2003,0,0.0,3,3,3.0,3.0,441.0,0.0,423.0,864.0,5,1,0.0,0,3,1,3,5,7,0,0.0,2.0,2.0,1.0,288.0,3.0,3.0,1,0,120,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
232,1236,134450,0,72.0,10011,1,0,0,5,6,1957,1996,0,64.0,3,3,3.0,3.0,360.0,0.0,710.0,1070.0,3,1,0.0,0,2,1,4,6,6,1,2.0,2.0,1.0,1.0,447.0,3.0,3.0,1,0,0,0,0,0,0,3.0,1.5,0,0,0,0,0,0,0,0,0,0,0
233,1952,212300,1,60.0,9780,0,0,0,7,9,1950,2005,0,0.0,3,5,3.0,3.0,354.0,398.0,224.0,976.0,5,1,0.0,0,4,1,4,8,7,2,3.0,1.0,3.0,1.0,299.0,3.0,3.0,1,285,0,0,0,216,0,0.0,1.5,0,0,1,0,0,0,0,0,0,0,0
234,913,129000,0,70.0,8400,0,0,0,6,5,1966,1966,0,0.0,3,3,3.0,3.0,187.0,627.0,0.0,814.0,4,1,0.0,0,3,1,3,6,7,0,0.0,1.0,1.0,1.0,240.0,3.0,3.0,1,0,0,252,0,0,0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0
235,2006,350000,0,136.0,11675,1,0,0,8,5,1998,1998,0,495.0,4,3,4.0,3.0,1660.0,0.0,322.0,1982.0,5,1,0.0,0,2,1,4,5,7,1,3.0,2.0,3.0,3.0,938.0,3.0,3.0,1,144,33,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
236,1498,237000,0,78.0,11645,0,0,0,8,5,2005,2006,0,76.0,4,3,5.0,3.0,24.0,0.0,1474.0,1498.0,5,1,0.0,0,3,1,4,7,7,1,4.0,2.0,3.0,3.0,844.0,3.0,3.0,1,144,98,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0
237,1034,109000,0,60.0,10134,0,0,0,5,6,1940,1950,0,0.0,3,3,3.0,3.0,0.0,0.0,735.0,735.0,4,1,1.0,0,2,1,3,5,7,0,0.0,1.0,1.0,1.0,240.0,3.0,3.0,1,0,39,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0
238,1220,170000,0,128.0,13001,1,0,0,6,5,1971,1971,1,176.0,3,3,3.0,3.0,492.0,121.0,1012.0,1625.0,3,1,0.0,0,2,1,3,6,7,1,3.0,2.0,1.0,2.0,944.0,3.0,3.0,1,0,0,249,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0
239,1232,128000,1,50.0,6000,0,0,0,6,6,1939,1950,0,0.0,3,3,3.0,3.0,276.0,0.0,324.0,600.0,5,1,0.0,0,3,1,3,6,7,2,3.0,2.0,1.0,1.0,217.0,3.0,3.0,1,0,0,0,0,0,0,2.0,1.5,0,0,1,0,0,0,0,0,0,0,0
240,1625,140500,0,75.0,9750,0,0,0,5,6,1965,1965,0,0.0,3,3,3.0,3.0,0.0,0.0,1625.0,1625.0,5,1,0.0,0,4,2,3,8,7,0,0.0,1.0,1.0,2.0,484.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0
241,1028,115000,1,56.0,8960,0,0,0,5,6,1927,1950,0,0.0,3,3,3.0,3.0,0.0,0.0,1008.0,1008.0,4,1,1.0,0,2,1,3,5,7,1,4.0,1.0,1.0,2.0,360.0,3.0,3.0,1,0,0,130,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
